image_id,image_path,original_class_id,class_idx,class_name,split
9919,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/b7f0f374-fe0a-4533-866a-e1c62f0f0261.jpg,7989,165,Lespedeza capitata,train
9920,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/639f741b-e082-4401-82ad-d64a99267683.jpg,7989,165,Lespedeza capitata,train
9921,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/942c849c-1642-4a38-9bde-38c1f74bee48.jpg,7989,165,Lespedeza capitata,train
9922,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/ca55e415-5c4c-4fc7-ba43-db03fd2d04b8.jpg,7989,165,Lespedeza capitata,train
9923,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/962cc30a-da70-4187-a405-5b56f66c2268.jpg,7989,165,Lespedeza capitata,train
9924,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/7bf8f164-e940-4278-af4f-023fa5706ddf.jpg,7989,165,Lespedeza capitata,train
9925,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/f18c103c-dae6-4de2-9fe4-79c44833dc60.jpg,7989,165,Lespedeza capitata,train
9926,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/8e4a37fb-333b-427b-8cf9-6ba2351e0a3f.jpg,7989,165,Lespedeza capitata,train
9927,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/b6111858-3065-4d16-bdc7-4d9908addd83.jpg,7989,165,Lespedeza capitata,train
9928,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/f83d637f-e7c9-4847-b601-dd24834ecea3.jpg,7989,165,Lespedeza capitata,train
9929,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/c401de3f-e250-4b4f-8a29-98008f82e23c.jpg,7989,165,Lespedeza capitata,train
9930,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/6edc1dda-a0bc-4faa-a3f3-3d5dbe50a366.jpg,7989,165,Lespedeza capitata,train
9931,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/336a811f-ca6c-43cc-ac00-53ac5d413590.jpg,7989,165,Lespedeza capitata,train
9932,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/704bf795-cd26-47cd-83a0-23af26d17ec4.jpg,7989,165,Lespedeza capitata,train
9933,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/1ec5f218-8bff-4343-8345-54a9850a84b9.jpg,7989,165,Lespedeza capitata,train
9934,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/6722e972-205b-4e13-9294-c35933da308b.jpg,7989,165,Lespedeza capitata,train
9935,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/3fd62fdc-6831-42dc-98fb-e45b719f3797.jpg,7989,165,Lespedeza capitata,train
9936,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/55943b89-a98e-4522-9885-53e697527062.jpg,7989,165,Lespedeza capitata,train
9937,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/35c8834e-1511-4242-8bcd-e967be22b2a0.jpg,7989,165,Lespedeza capitata,train
9938,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/bb96a36a-66fe-45da-8cb2-fbe35ac12590.jpg,7989,165,Lespedeza capitata,train
9939,data/raw/train_mini/07989_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Lespedeza_capitata/dc50ed31-03af-4bdc-a3aa-7657c3bda189.jpg,7989,165,Lespedeza capitata,train
9960,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/87b2af18-edce-43eb-8a12-ec4358441355.jpg,1705,166,Spodoptera litura,train
9961,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/54fc8905-9e8d-48d6-9e1d-fcd40792c104.jpg,1705,166,Spodoptera litura,train
9962,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/a35bfc16-00da-4ada-a18e-6d706a509f1d.jpg,1705,166,Spodoptera litura,train
9963,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/40adf916-45f1-478e-a1e7-accc1a06a01b.jpg,1705,166,Spodoptera litura,train
9964,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/f7538f82-e9e0-402d-9941-6709f5060131.jpg,1705,166,Spodoptera litura,train
9965,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/45f0654a-df05-4956-9d0b-36e42913310e.jpg,1705,166,Spodoptera litura,train
9966,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/6aacb9ef-0cb9-4ab9-914e-8b46a8962bb5.jpg,1705,166,Spodoptera litura,train
9967,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/66cc71a9-00bc-4b0f-9666-b0f06677dbeb.jpg,1705,166,Spodoptera litura,train
9968,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/18847e64-f666-4649-9589-0bb63a73e678.jpg,1705,166,Spodoptera litura,train
9969,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/fcaea38f-27dd-4f56-a5bb-a0f39e173306.jpg,1705,166,Spodoptera litura,train
9970,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/4de866d3-3283-4fe3-a217-14fc61b1ea82.jpg,1705,166,Spodoptera litura,train
9971,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/084b8a19-03c3-4191-a5a7-ea0e5c2783f0.jpg,1705,166,Spodoptera litura,train
9972,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/3921a287-26d6-4abc-b31b-0291cd82fd81.jpg,1705,166,Spodoptera litura,train
9973,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/3b60136a-71d7-4434-b0b5-745f665e2065.jpg,1705,166,Spodoptera litura,train
9974,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/a4caee73-0353-496f-8d73-3d88f9f1b7ec.jpg,1705,166,Spodoptera litura,train
9975,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/48a463b8-8e99-42fd-b08d-ff3a04a9e82c.jpg,1705,166,Spodoptera litura,train
9976,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/e04ba030-6d51-4101-a5e9-a7e413e28bfc.jpg,1705,166,Spodoptera litura,train
9977,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/95082752-964d-4896-b0f2-e38ce0eb6125.jpg,1705,166,Spodoptera litura,train
9978,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/845b4bd9-5d84-4c46-aab9-a0e5d9876077.jpg,1705,166,Spodoptera litura,train
9979,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/eb85b5bf-3d60-4a06-ab5b-0de604dbfea0.jpg,1705,166,Spodoptera litura,train
9980,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/25aafd82-9fa2-415c-b0db-104c41ce28d1.jpg,1705,166,Spodoptera litura,train
9981,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/9d7ff8d4-3ed8-486d-a42e-c58129e346af.jpg,1705,166,Spodoptera litura,train
9982,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/0c821b4e-44f5-462e-8aa2-8d654682ddf7.jpg,1705,166,Spodoptera litura,train
9983,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/4a38aa82-8714-4e88-b856-28cbc90acb0a.jpg,1705,166,Spodoptera litura,train
9984,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/002e9806-07a2-4e27-b0d4-d9c63305aeff.jpg,1705,166,Spodoptera litura,train
9985,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/b39c49a3-7b1a-4384-a7a2-725579783424.jpg,1705,166,Spodoptera litura,train
9986,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/ad8847c2-e471-479c-aa21-39ec51ffb4bf.jpg,1705,166,Spodoptera litura,train
9987,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/40a402be-7bc4-45a4-9eaa-a2450418fdb9.jpg,1705,166,Spodoptera litura,train
9988,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/c702aeb1-09c6-4427-b74a-7730202a20b7.jpg,1705,166,Spodoptera litura,train
9989,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/a594824a-696c-47bb-bb36-da456d21e993.jpg,1705,166,Spodoptera litura,train
9990,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/f8e17e35-2f9b-4c1a-94d1-be223ebdeb71.jpg,1705,166,Spodoptera litura,train
9991,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/0e32d8e7-d604-45e0-96ea-d73f0dfbe21c.jpg,1705,166,Spodoptera litura,train
9992,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/0686fc34-3465-46da-b684-356ea32b450a.jpg,1705,166,Spodoptera litura,train
9993,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/f267a752-bdfc-4cd4-aa6c-d71e288fc51f.jpg,1705,166,Spodoptera litura,train
9994,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/353d53c0-d29f-4558-a013-657a0032b0bc.jpg,1705,166,Spodoptera litura,train
9995,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/cdc60508-0aee-43e0-99b1-a87465364ffd.jpg,1705,166,Spodoptera litura,train
9996,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/966bdf8f-1f91-4770-8869-33a3d39918c0.jpg,1705,166,Spodoptera litura,train
9997,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/17b87c0d-0e19-41a2-a182-701508818259.jpg,1705,166,Spodoptera litura,train
9998,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/00f65b64-d677-4e15-86ca-3993584a9df8.jpg,1705,166,Spodoptera litura,train
9999,data/raw/train_mini/01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura/38d1b180-583c-4e3a-b387-976acc333cb2.jpg,1705,166,Spodoptera litura,train
10020,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/8e42a47c-b06c-436c-b3ec-6cee11ad4533.jpg,9218,167,Aquilegia coerulea,train
10021,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/bab81cf8-5b2f-46fd-844c-60b8d9cff4f2.jpg,9218,167,Aquilegia coerulea,train
10022,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/7ce1f303-120b-4574-acfb-3cbea7d6d6cd.jpg,9218,167,Aquilegia coerulea,train
10023,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/553c7792-2872-409d-98cd-8dd63874e1f9.jpg,9218,167,Aquilegia coerulea,train
10024,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/6576c124-0cc4-456d-b4b7-717f2e034490.jpg,9218,167,Aquilegia coerulea,train
10025,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/5d28f458-c3ee-4558-9729-fdc3298fd884.jpg,9218,167,Aquilegia coerulea,train
10026,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/b1278941-b86f-4572-9f52-9533bc36b94c.jpg,9218,167,Aquilegia coerulea,train
10027,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/cb745979-fea6-42ea-a04a-edfa33e3e59d.jpg,9218,167,Aquilegia coerulea,train
10028,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/f2260b4b-e203-460b-9412-6c7d60250072.jpg,9218,167,Aquilegia coerulea,train
10029,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/237646cc-4d27-4836-bb82-80b5f0427f26.jpg,9218,167,Aquilegia coerulea,train
10030,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/9007e4e2-fabd-472f-a268-b75b63f15813.jpg,9218,167,Aquilegia coerulea,train
10031,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/fb45fca6-2b1f-48aa-94ef-5505646ca247.jpg,9218,167,Aquilegia coerulea,train
10032,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/76d511dc-06b0-4725-b37a-25dbb3ebe181.jpg,9218,167,Aquilegia coerulea,train
10033,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/602266c7-bf09-487f-ad98-c0269eab35b0.jpg,9218,167,Aquilegia coerulea,train
10034,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/ce58e2a6-1825-4366-a67a-b497a2e6ceca.jpg,9218,167,Aquilegia coerulea,train
10035,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/264266c3-71d9-4328-8483-e6b37dd120c8.jpg,9218,167,Aquilegia coerulea,train
10036,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/1a2c22f8-ece1-4de4-b01a-4e178857006d.jpg,9218,167,Aquilegia coerulea,train
10037,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/0c806483-f7de-4f3a-8cb9-4eac6170b19c.jpg,9218,167,Aquilegia coerulea,train
10038,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/ca1a37a9-a6af-4e10-8871-a20cc698c4d0.jpg,9218,167,Aquilegia coerulea,train
10039,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/bf42bf6e-0808-49d9-bf1d-0d7ff2523ff3.jpg,9218,167,Aquilegia coerulea,train
10040,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/2264ccab-1141-4ca8-a70e-61bcc31d182e.jpg,9218,167,Aquilegia coerulea,train
10041,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/be5f420c-970f-4300-bf75-3d6b24370680.jpg,9218,167,Aquilegia coerulea,train
10042,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/68fc1e47-4bef-4bca-be2c-fbd5800f274e.jpg,9218,167,Aquilegia coerulea,train
10043,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/a9da0648-25e1-4ab4-bc8e-bb1424b9db5e.jpg,9218,167,Aquilegia coerulea,train
10044,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/9822626a-db7d-4fa3-95c0-cfc27245bc13.jpg,9218,167,Aquilegia coerulea,train
10045,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/9fb1fb75-bfe5-48d5-ab87-a0dde88b6913.jpg,9218,167,Aquilegia coerulea,train
10046,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/a5302366-8c42-468c-b0f5-26d20cc481c7.jpg,9218,167,Aquilegia coerulea,train
10047,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/626031fc-1127-431e-8a11-c518c4e05ee3.jpg,9218,167,Aquilegia coerulea,train
10048,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/24a80567-d0fa-4290-b5b4-6d041a3716ac.jpg,9218,167,Aquilegia coerulea,train
10049,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/70753885-f9ee-4e0b-b43f-b939a40a671a.jpg,9218,167,Aquilegia coerulea,train
10050,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/3aae6785-7cca-459a-b47c-081072428986.jpg,9218,167,Aquilegia coerulea,train
10051,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/c3aa6f24-382c-4f53-9582-ec512515fbbb.jpg,9218,167,Aquilegia coerulea,train
10052,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/2c30db2d-bc5f-486b-a9f5-b403bd807ab7.jpg,9218,167,Aquilegia coerulea,train
10053,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/d0af7bc7-478d-4196-a4a3-db0a505c54f1.jpg,9218,167,Aquilegia coerulea,train
10054,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/aa0f196d-b9b8-469b-b8a0-018ff4a542bc.jpg,9218,167,Aquilegia coerulea,train
10055,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/f287c7d2-783a-435d-a0a5-ef9c5f47f8fa.jpg,9218,167,Aquilegia coerulea,train
10056,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/06f70784-5eb9-41c4-af7d-e6230a32cc33.jpg,9218,167,Aquilegia coerulea,train
10057,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/6eeb3780-b379-40eb-a309-c9996a5f5026.jpg,9218,167,Aquilegia coerulea,train
10058,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/c538bd39-7c77-4f5b-b29a-4a31d7b160a7.jpg,9218,167,Aquilegia coerulea,train
10059,data/raw/train_mini/09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea/8108df04-9416-4555-a83a-e50c48941ad8.jpg,9218,167,Aquilegia coerulea,train
10080,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/9201a3eb-6363-4e34-9bc9-ed134f8ac6b7.jpg,6643,168,Baccharis neglecta,train
10081,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/b4eff4d6-6878-482b-9029-c6680f1840d3.jpg,6643,168,Baccharis neglecta,train
10082,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/3b67f2c5-a8e0-402b-9500-2bdca723622b.jpg,6643,168,Baccharis neglecta,train
10083,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/e6cc7d76-2c1a-43dd-b8d8-b8f6333062bb.jpg,6643,168,Baccharis neglecta,train
10084,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/34d47f9a-5847-4d2b-b584-923b21caec73.jpg,6643,168,Baccharis neglecta,train
10085,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/146fea2d-d085-4ce6-b269-74e5aab0b517.jpg,6643,168,Baccharis neglecta,train
10086,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/02092189-2578-4d33-8646-8d16f4994505.jpg,6643,168,Baccharis neglecta,train
10087,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/19d46dd0-6a88-483b-9893-8c9a5e24d0f6.jpg,6643,168,Baccharis neglecta,train
10088,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/44ccea51-0f14-499f-bbc4-6d166d374396.jpg,6643,168,Baccharis neglecta,train
10089,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/c6eba07a-9691-4423-af76-301af44e1128.jpg,6643,168,Baccharis neglecta,train
10090,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/130692d6-9328-43b2-8027-5f4ca37f4cc8.jpg,6643,168,Baccharis neglecta,train
10091,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/1abea091-7ebd-4a70-a2a1-9d0bf5ea2b75.jpg,6643,168,Baccharis neglecta,train
10092,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/27d8a507-9a15-4823-8ab9-ba6cd0d42473.jpg,6643,168,Baccharis neglecta,train
10093,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/28e7be3e-f771-4f73-8d0c-0a1c6dc70364.jpg,6643,168,Baccharis neglecta,train
10094,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/e65205f3-1ffc-4a16-86c4-42eaa57098bc.jpg,6643,168,Baccharis neglecta,train
10095,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/5ebd577f-5c7c-4fd1-91ac-d3797c839da6.jpg,6643,168,Baccharis neglecta,train
10096,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/13dada1e-60a6-48e4-9ca1-e11947a8ca3d.jpg,6643,168,Baccharis neglecta,train
10097,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/22981334-ccd1-4586-ac83-c57a933d10a0.jpg,6643,168,Baccharis neglecta,train
10098,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/79c88280-6a6a-4332-90de-e087f61b5ece.jpg,6643,168,Baccharis neglecta,train
10099,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/47f62609-98f1-4ca9-a794-b3dfd538f183.jpg,6643,168,Baccharis neglecta,train
10100,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/a0428b4f-eb3e-473c-81f7-05a8ae4fbb1c.jpg,6643,168,Baccharis neglecta,train
10101,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/7dfb19ac-cf69-4573-9b3d-7426085508ca.jpg,6643,168,Baccharis neglecta,train
10102,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/d53a44d9-c0be-4cd0-9719-7fc128949dff.jpg,6643,168,Baccharis neglecta,train
10103,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/a47c4f92-de30-44d2-b165-d3e117038da7.jpg,6643,168,Baccharis neglecta,train
10104,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/5a4ba480-0e1a-4b45-b082-9be9bb14f79f.jpg,6643,168,Baccharis neglecta,train
10105,data/raw/train_mini/06643_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Baccharis_neglecta/f9ada862-1ab8-4185-81b6-f9c9cb614e0d.jpg,6643,168,Baccharis neglecta,train
